Wavelength(A),Flux,Error,Mask
4708.68892344274, 0.287660986185074, 0.595581114292145, 0
4709.77326396953, -0.342505991458893, 0.580084085464478, 0
4710.8578542037, 0.241739004850388, 0.578306257724762, 0
4711.94269420276, 0.676975011825562, 0.588156938552856, 0
4713.02778402422, -0.910145998001099, 0.546101689338684, 0
4714.11312372561, 0.425251007080078, 0.561427533626556, 0
4715.19871336448, 0.467108994722366, 0.561801314353943, 0
4716.28455299838, 0.0280524007976055, 0.543610751628876, 0
4717.37064268488, -0.124513998627663, 0.546218991279602, 0
4718.45698248157, -0.0974742993712425, 0.549058675765991, 0
4719.54357244604, -0.193766996264458, 0.566937685012817, 0
4720.63041263591, -0.180721998214722, 0.576288938522339, 0
4721.71750310879, 0.00288364989683032, 0.560884177684784, 0
4722.80484392232, -0.530283987522125, 0.532687127590179, 0
4723.89243513415, -0.480675995349884, 0.543859899044037, 0
4724.98027680195, 0.330949991941452, 0.555269420146942, 0
4726.06836898339, 0.494630992412567, 0.56333065032959, 0
4727.15671173616, -0.13816499710083, 0.548205733299255, 0
4728.24530511797, 0.106926999986172, 0.57854038476944, 0
4729.33414918652, 0.397415012121201, 0.569169402122498, 0
4730.42324399955, -0.668954014778137, 0.551164567470551, 0
4731.51258961481, -1.42076003551483, 0.503761410713196, 0
4732.60218609004, 0.0774103030562401, 0.533927857875824, 0
4733.69203348302, 0.122433997690678, 0.544505298137665, 0
4734.78213185152, -0.273481994867325, 0.543404459953308, 0
4735.87248125336, -0.625660002231598, 0.536829650402069, 0
4736.96308174633, 0.477582991123199, 0.55192631483078, 0
4738.05393338826, 1.03532004356384, 0.574825644493103, 0
4739.14503623697, -1.1563800573349, 0.539931952953339, 0
4740.23639035034, -1.06367003917694, 0.541568458080292, 0
4741.3279957862, -0.0375877991318703, 0.57121878862381, 0
4742.41985260245, 0.487150013446808, 0.584548473358154, 0
4743.51196085697, 0.18597500026226, 0.580756723880768, 0
4744.60432060765, -0.204135999083519, 0.57254296541214, 0
4745.69693191243, -0.148503005504608, 0.557393312454224, 0
4746.78979482922, -0.512000977993011, 0.546153783798218, 0
4747.88290941598, 0.646237015724182, 0.550029516220093, 0
4748.97627573064, -0.0850756019353867, 0.539552211761475, 0
4750.0698938312, -0.76010799407959, 0.538987636566162, 0
4751.16376377562, -0.239044994115829, 0.53291779756546, 0
4752.2578856219, -0.25994598865509, 0.527387738227844, 0
4753.35225942805, -1.07756996154785, 0.520175516605377, 0
4754.44688525211, -0.183504000306129, 0.535247087478638, 0
4755.54176315208, 0.1136239990592, 0.540807664394379, 0
4756.63689318605, -0.0854839980602264, 0.550285995006561, 0
4757.73227541205, -0.0261324997991323, 0.528334200382233, 0
4758.82790988817, -0.0160051994025707, 0.529955744743347, 0
4759.9237966725, -0.80146199464798, 0.521522045135498, 0
4761.01993582314, -0.542786002159119, 0.527856290340424, 0
4762.11632739821, -0.0364273004233837, 0.553972005844116, 0
4763.21297145583, 0.0568901002407074, 0.533791661262512, 0
4764.30986805416, -0.286558002233505, 0.535809218883514, 0
4765.40701725134, -0.662665009498596, 0.526732504367828, 0
4766.50441910555, -0.595408976078033, 0.519225895404816, 0
4767.60207367496, -0.129810005426407, 0.527225732803345, 0
4768.69998101778, 0.170766994357109, 0.519452154636383, 0
4769.79814119222, 0.0946632996201515, 0.522098898887634, 0
4770.89655425649, -0.148545995354652, 0.516505897045136, 0
4771.99522026884, -0.376572996377945, 0.520706236362457, 0
4773.09413928752, -0.680463016033173, 0.512314200401306, 0
4774.19331137078, 0.517370998859406, 0.547492921352386, 0
4775.29273657691, -0.276008009910584, 0.531871259212494, 0
4776.3924149642, -0.281883001327515, 0.560326516628265, 0
4777.49234659095, 0.906054019927979, 0.567145526409149, 0
4778.59253151547, 0.284626990556717, 0.571163773536682, 0
4779.6929697961, -0.581476986408234, 0.554815411567688, 0
4780.79366149119, -0.188733994960785, 0.548448920249939, 0
4781.89460665908, 0.670264005661011, 0.549467980861664, 0
4782.99580535816, 0.298891991376877, 0.525317013263702, 0
4784.0972576468, -0.844250023365021, 0.506148457527161, 0
4785.1989635834, -0.703166007995605, 0.525873124599457, 0
4786.30092322638, 0.435418993234634, 0.539167761802673, 0
4787.40313663417, -0.0195090994238853, 0.533484697341919, 0
4788.50560386518, -0.106344997882843, 0.519629538059235, 0
4789.60832497789, 0.138545006513596, 0.525802612304688, 0
4790.71130003075, 0.234852999448776, 0.532905638217926, 0
4791.81452908224, 0.377088993787766, 0.542722940444946, 0
4792.91801219086, 0.390974998474121, 0.536701321601868, 0
4794.02174941511, -0.825244009494781, 0.520950615406036, 0
4795.1257408135, -1.1038099527359, 0.496192067861557, 0
4796.22998644459, -0.546072006225586, 0.51992654800415, 0
4797.33448636689, 0.148343995213509, 0.549176216125488, 0
4798.43924063899, 0.522969007492065, 0.557215929031372, 0
4799.54424931945, -0.0591064989566803, 0.535926938056946, 0
4800.64951246685, 0.850718975067139, 0.577825248241425, 0
4801.7550301398, -0.40217998623848, 0.55256462097168, 0
4802.86080239691, -0.825546026229858, 0.510050117969513, 0
4803.96682929681, 0.233894005417824, 0.522225618362427, 0
4805.07311089814, -0.346379995346069, 0.522274017333984, 0
4806.17964725954, -0.990633010864258, 0.508918702602386, 0
4807.2864384397, -0.3975790143013, 0.523722469806671, 0
4808.39348449729, 0.0387598983943462, 0.542912483215332, 0
4809.500785491, -0.0436743013560772, 0.544901251792908, 0
4810.60834147954, -0.469664990901947, 0.544716954231262, 0
4811.71615252164, -0.83659702539444, 0.545466005802155, 0
4812.82421867603, -0.360980987548828, 0.533901214599609, 0
4813.93254000145, -0.448033004999161, 0.51889306306839, 0
4815.04111655667, 0.426084011793137, 0.545313477516174, 0
4816.14994840047, 0.110128000378609, 0.559090375900269, 0
4817.25903559163, -0.551150023937225, 0.55737167596817, 0
4818.36837818896, 0.997762978076935, 0.567071676254272, 0
4819.47797625128, 0.409954011440277, 0.554879486560822, 0
4820.5878298374, -0.293518006801605, 0.555311381816864, 0
4821.69793900618, 0.243985995650291, 0.568464517593384, 0
4822.80830381648, 0.152805000543594, 0.588985741138458, 0
4823.91892432716, -0.510712027549744, 0.589993596076965, 0
4825.0298005971, -0.0253979992121458, 0.58359307050705, 0
4826.14093268521, -0.264140993356705, 0.562521696090698, 0
4827.2523206504, -0.419436007738113, 0.562218427658081, 0
4828.36396455159, -0.0738385021686554, 0.575909435749054, 0
4829.47586444771, 0.0521739982068539, 0.588489890098572, 0
4830.58802039773, -0.0124816996976733, 0.548822939395905, 0
4831.7004324606, -0.0326930992305279, 0.553514361381531, 0
4832.81310069531, -1.19352996349335, 0.543429315090179, 0
4833.92602516085, 0.90124499797821, 0.579233884811401, 0
4835.03920591621, 0.680548012256622, 0.57511168718338, 0
4836.15264302044, -0.123608000576496, 0.559834599494934, 0
4837.26633653255, 0.0616195015609264, 0.567541837692261, 0
4838.38028651159, -0.332084000110626, 0.571966707706451, 0
4839.49449301663, -0.386687010526657, 0.611444115638733, 0
4840.60895610673, -0.517790973186493, 0.612499535083771, 0
4841.72367584099, -0.464183986186981, 0.587284028530121, 0
4842.83865227851, 0.231462001800537, 0.616594791412354, 0
4843.9538854784, 0.764096021652222, 0.609124541282654, 0
4845.0693754998, 0.146495997905731, 0.591797828674316, 0
4846.18512240183, -0.0861880034208298, 0.570431053638458, 0
4847.30112624366, -0.978089988231659, 0.544431865215302, 0
4848.41738708446, -0.186516001820564, 0.550240159034729, 0
4849.53390498342, 0.744915008544922, 0.559378981590271, 0
4850.65067999971, 0.490554988384247, 0.550569474697113, 0
4851.76771219257, -0.313760995864868, 0.541394650936127, 0
4852.88500162121, -1.26199996471405, 0.551061630249023, 0
4854.00254834487, 0.160502001643181, 0.570882678031921, 0
4855.1203524228, -0.707810997962952, 0.571872234344482, 0
4856.23841391426, -0.902971029281616, 0.537451148033142, 0
4857.35673287854, 0.221669003367424, 0.537901878356934, 0
4858.47530937493, -0.500240981578827, 0.495947927236557, 0
4859.59414346272, -0.0552782006561756, 0.51672238111496, 0
4860.71323520125, 0.291633993387222, 0.509095430374146, 0
4861.83258464984, 0.717839002609253, 0.53938502073288, 0
4862.95219186784, 0.0124000003561378, 0.500674486160278, 0
4864.07205691462, -0.740530014038086, 0.507707118988037, 0
4865.19217984954, 0.376240998506546, 0.517385900020599, 0
4866.31256073199, 0.0546749010682106, 0.532185971736908, 0
4867.43319962138, 0.555872023105621, 0.542900502681732, 0
4868.55409657712, -0.320724993944168, 0.519543290138245, 0
4869.67525165863, -0.1423269957304, 0.524744629859924, 0
4870.79666492537, 0.733783006668091, 0.512376010417938, 0
4871.91833643678, -0.615782022476196, 0.493205428123474, 0
4873.04026625235, -0.489924997091293, 0.483559787273407, 0
4874.16245443154, -1.26522994041443, 0.477218508720398, 0
4875.28490103387, -0.352793008089066, 0.49011954665184, 0
4876.40760611883, 0.695439994335175, 0.508890390396118, 0
4877.53056974595, 0.184189006686211, 0.507671117782593, 0
4878.65379197478, -0.847710013389587, 0.49906450510025, 0
4879.77727286486, -0.413100987672806, 0.507800698280334, 0
4880.90101247576, 1.04286003112793, 0.530717968940735, 0
4882.02501086706, 0.626493990421295, 0.523231863975525, 0
4883.14926809836, -0.123158998787403, 0.533162355422974, 0
4884.27378422925, 0.077540896832943, 0.528365194797516, 0
4885.39855931937, 0.142288997769356, 0.510606944561005, 0
4886.52359342834, -0.349947988986969, 0.496478199958801, 0
4887.64888661581, -0.2793869972229, 0.519180417060852, 0
4888.77443894145, 0.251222014427185, 0.533052504062653, 0
4889.90025046493, 0.18843500316143, 0.533201038837433, 0
4891.02632124594, 0.111211001873016, 0.517723441123962, 0
4892.15265134418, 0.953567981719971, 0.552554488182068, 0
4893.27924081937, 0.067007802426815, 0.56389194726944, 0
4894.40608973125, 0.179570004343987, 0.601292371749878, 0
4895.53319813954, 0.274444013834, 0.580586373806, 0
4896.66056610403, -0.424232006072998, 0.534734129905701, 0
4897.78819368447, -0.39648699760437, 0.509044647216797, 0
4898.91608094064, 1.2467600107193, 0.516656875610352, 0
4900.04422793236, -0.107519999146461, 0.50395005941391, 0
4901.17263471943, -0.882139980792999, 0.493873238563538, 0
4902.30130136169, -0.958032011985779, 0.476765960454941, 0
4903.43022791896, -0.956906020641327, 0.469902187585831, 0
4904.55941445111, -0.43656399846077, 0.483832508325577, 0
4905.688861018, 0.677291989326477, 0.521363973617554, 0
4906.81856767952, -0.398559987545013, 0.533606231212616, 0
4907.94853449556, -0.524673998355865, 0.517529308795929, 0
4909.07876152603, -0.436230003833771, 0.490729957818985, 0
4910.20924883086, -0.803640007972717, 0.464618504047394, 0
4911.33999646998, -0.74175101518631, 0.472825139760971, 0
4912.47100450335, 0.302742004394531, 0.508626997470856, 0
4913.60227299092, -0.2951680123806, 0.519367337226868, 0
4914.73380199268, 0.622407019138336, 0.532860279083252, 0
4915.86559156862, 0.422163009643555, 0.51598584651947, 0
4916.99764177874, 0.172600001096725, 0.512521386146545, 0
4918.12995268308, 0.253273010253906, 0.486346006393433, 0
4919.26252434165, -0.586925983428955, 0.461233705282211, 0
4920.39535681451, -0.168075993657112, 0.467933356761932, 0
4921.52845016172, -0.195620000362396, 0.4659304022789, 0
4922.66180444336, 0.0736816972494125, 0.475382149219513, 0
4923.79541971951, 0.117999002337456, 0.510980129241943, 0
4924.92929605027, -0.383814007043839, 0.490237295627594, 0
4926.06343349578, -0.583051025867462, 0.483302175998688, 0
4927.19783211614, 0.0103494003415108, 0.500996708869934, 0
4928.33249197152, -0.747254014015198, 0.479164868593216, 0
4929.46741312206, -0.914256989955902, 0.473282963037491, 0
4930.60259562795, -0.438434988260269, 0.506336569786072, 0
4931.73803954936, 0.01930239982903, 0.526243627071381, 0
4932.8737449465, 0.104832999408245, 0.527687966823578, 0
4934.00971187958, -0.667563021183014, 0.505464553833008, 0
4935.14594040883, 0.187254995107651, 0.508571088314056, 0
4936.28243059449, -0.0320288017392159, 0.494701057672501, 0
4937.41918249682, -0.193915992975235, 0.489754974842072, 0
4938.55619617608, 0.142682000994682, 0.488265186548233, 0
4939.69347169256, -0.412252008914948, 0.474238395690918, 0
4940.83100910655, 0.0600753985345364, 0.48006734251976, 0
4941.96880847838, 0.161733999848366, 0.525272130966187, 0
4943.10686986835, 0.649751007556915, 0.615902066230774, 0
4944.24519333682, -0.0967276021838188, 0.626107692718506, 0
4945.38377894414, -0.916015028953552, 0.493890702724457, 0
4946.52262675065, 0.764798998832703, 0.505741775035858, 0
4947.66173681677, 0.0602472983300686, 0.495134443044662, 0
4948.80110920286, -0.405865997076035, 0.479464948177338, 0
4949.94074396935, 0.0661370977759361, 0.484652906656265, 0
4951.08064117666, 0.583660006523132, 0.495328187942505, 0
4952.22080088522, 0.0767994001507759, 0.501571118831635, 0
4953.36122315548, -0.81659597158432, 0.507166802883148, 0
4954.50190804791, 0.806348979473114, 0.514864385128021, 0
4955.64285562297, -0.480686992406845, 0.503758192062378, 0
4956.78406594118, -0.969639003276825, 0.454236805438995, 0
4957.92553906303, 0.0328662991523743, 0.505824565887451, 0
4959.06727504904, 0.335101991891861, 0.497662127017975, 0
4960.20927395975, -0.90081799030304, 0.494311690330505, 0
4961.3515358557, 0.030035600066185, 0.511016845703125, 0
4962.49406079745, 0.690482020378113, 0.513123571872711, 0
4963.63684884558, 0.983523011207581, 0.51755702495575, 0
4964.77990006068, 0.184207007288933, 0.509416997432709, 0
4965.92321450336, -1.06124997138977, 0.483478397130966, 0
4967.06679223423, -0.565002977848053, 0.490679740905762, 0
4968.21063331392, 1.16296005249023, 0.522197127342224, 0
4969.35473780307, -0.487919002771378, 0.484382778406143, 0
4970.49910576235, -0.714623987674713, 0.488058686256409, 0
4971.64373725243, -0.123198002576828, 0.506869673728943, 0
4972.788632334, -0.0688351020216942, 0.50238823890686, 0
4973.93379106775, 0.401125013828278, 0.532723367214203, 0
4975.07921351441, 0.352187991142273, 0.536933362483978, 0
4976.2248997347, -0.0788659974932671, 0.532673537731171, 0
4977.37084978936, -0.221623003482819, 0.530248463153839, 0
4978.51706373916, -0.0744595974683762, 0.5276740193367, 0
4979.66354164486, 0.128984004259109, 0.536673486232758, 0
4980.81028356725, 0.295673012733459, 0.539879202842712, 0
4981.95728956712, 0.302444994449615, 0.544769465923309, 0
4983.1045597053, -0.26298201084137, 0.549893140792847, 0
4984.2520940426, 0.100349001586437, 0.554380476474762, 0
4985.39989263987, -0.0512401014566422, 0.536022365093231, 0
4986.54795555797, -0.363858014345169, 0.530976057052612, 0
4987.69628285776, 0.951565980911255, 0.547398567199707, 0
4988.84487460012, 0.058711901307106, 0.543274521827698, 0
4989.99373084596, 0.1511510014534, 0.526666045188904, 0
4991.14285165619, 0.396872013807297, 0.513786852359772, 0
4992.29223709172, 0.449389010667801, 0.52205765247345, 0
4993.4418872135, 0.238859996199608, 0.521395862102509, 0
4994.59180208248, -0.296000987291336, 0.500770509243011, 0
4995.74198175964, -0.166713997721672, 0.481100171804428, 0
4996.89242630594, -0.229470998048782, 0.508731663227081, 0
4998.0431357824, -0.541052997112274, 0.504315257072449, 0
4999.19411025, -0.462455987930298, 0.519731998443604, 0
5000.34534976979, 0.0192147009074688, 0.50682145357132, 0
5001.49685440279, 0.295792996883392, 0.505670011043549, 0
5002.64862421006, 0.552210986614227, 0.506651639938354, 0
5003.80065925266, -0.478745996952057, 0.487659275531769, 0
5004.95295959169, -0.0786383971571922, 0.509348273277283, 0
5006.10552528821, 0.36981800198555, 0.495122313499451, 0
5007.25835640335, -0.554113984107971, 0.478250533342361, 0
5008.41145299823, -1.40483999252319, 0.451112270355225, 0
5009.56481513399, -0.63416200876236, 0.472010642290115, 0
5010.71844287176, 0.749503016471863, 0.505729496479034, 0
5011.87233627273, 0.573092997074127, 0.502312839031219, 0
5013.02649539805, -0.000846717972308397, 0.503855407238007, 0
5014.18092030894, 0.0972374975681305, 0.471959143877029, 0
5015.3356110666, 0.135940998792648, 0.470098942518234, 0
5016.49056773223, 0.21144899725914, 0.467571079730988, 0
5017.64579036709, 0.971265971660614, 0.482954293489456, 0
5018.80127903241, 0.290771007537842, 0.468593567609787, 0
5019.95703378947, 0.289204001426697, 0.475945562124252, 0
5021.11305469954, 0.559500992298126, 0.480989962816238, 0
5022.26934182391, -1.32197999954224, 0.445373117923737, 0
5023.42589522387, 0.654960989952087, 0.478666722774506, 0
5024.58271496077, -0.203366994857788, 0.462619513273239, 0
5025.73980109592, 0.0173383001238108, 0.471602648496628, 0
5026.89715369067, 0.588805973529816, 0.481675237417221, 0
5028.05477280639, 0.0997767001390457, 0.461405038833618, 0
5029.21265850446, -0.262106001377106, 0.459086209535599, 0
5030.37081084625, -0.80458801984787, 0.445359855890274, 0
5031.52922989318, 0.0785339996218681, 0.467406094074249, 0
5032.68791570667, 0.390190005302429, 0.474612683057785, 0
5033.84686834814, 0.0470913983881474, 0.465025752782822, 0
5035.00608787905, -0.193149998784065, 0.451066374778748, 0
5036.16557436085, -0.0551360994577408, 0.457984745502472, 0
5037.32532785502, 0.631138026714325, 0.458999156951904, 0
5038.48534842304, 0.435615986585617, 0.459966331720352, 0
5039.64563612643, -0.168461993336678, 0.453671306371689, 0
5040.8061910267, -0.45405700802803, 0.442873448133469, 0
5041.96701318537, -0.257661014795303, 0.43732088804245, 0
5043.128102664, -0.0651333034038544, 0.448168754577637, 0
5044.28945952415, -0.353895008563995, 0.451659470796585, 0
5045.45108382737, -0.0636420026421547, 0.456245869398117, 0
5046.61297563529, -0.467151999473572, 0.446034044027328, 0
5047.77513500947, -1.0485999584198, 0.438881099224091, 0
5048.93756201156, -1.11134004592896, 0.435346692800522, 0
5050.10025670317, -1.04151999950409, 0.442633450031281, 0
5051.26321914595, -0.943841993808746, 0.446295171976089, 0
5052.42644940156, 0.0158517006784678, 0.446389436721802, 0
5053.58994753168, 0.625322997570038, 0.464854389429092, 0
5054.75371359798, 0.508695006370544, 0.460532754659653, 0
5055.91774766219, 0.380261987447739, 0.463709980249405, 0
5057.08204978599, 0.538040995597839, 0.467216789722443, 0
5058.24662003114, -0.691551029682159, 0.446417897939682, 0
5059.41145845938, 0.313210994005203, 0.45945480465889, 0
5060.57656513245, 0.540203988552094, 0.473031401634216, 0
5061.74194011213, 0.204004004597664, 0.466429889202118, 0
5062.90758346022, 0.0474070012569427, 0.459125876426697, 0
5064.07349523851, -0.540367007255554, 0.451871544122696, 0
5065.23967550882, -0.125540003180504, 0.466305613517761, 0
5066.40612433298, 0.28973799943924, 0.478549420833588, 0
5067.57284177283, 0.0131654003635049, 0.479660719633102, 0
5068.73982789023, -0.349146008491516, 0.458956599235535, 0
5069.90708274704, -0.248521000146866, 0.481066197156906, 0
5071.07460640518, 0.0123121002689004, 0.477711617946625, 0
5072.24239892651, -0.0357885994017124, 0.470359921455383, 0
5073.41046037298, -0.242650002241135, 0.460460513830185, 0
5074.5787908065, -0.293729990720749, 0.435572117567062, 0
5075.74739028902, -0.451317995786667, 0.454412162303925, 0
5076.91625888249, -0.596310019493103, 0.440794765949249, 0
5078.08539664889, -0.180034995079041, 0.457325249910355, 0
5079.25480365021, 0.199165001511574, 0.459787368774414, 0
5080.42447994844, 0.216100007295609, 0.472782850265503, 0
5081.5944256056, -1.12723994255066, 0.46342009305954, 0
5082.76464068373, -1.02149999141693, 0.481161415576935, 0
5083.93512524486, 0.512261986732483, 0.501882433891296, 0
5085.10587935105, -0.326992988586426, 0.488118588924408, 0
5086.27690306437, -1.10510003566742, 0.480461150407791, 0
5087.44819644691, -0.12381099909544, 0.496200621128082, 0
5088.61975956078, -0.378800004720688, 0.499757051467896, 0
5089.79159246807, -0.588226974010468, 0.468268275260925, 0
5090.96369523094, 0.141975998878479, 0.464952856302261, 0
5092.13606791151, -0.00168220000341535, 0.463247507810593, 0
5093.30871057196, -0.0171796996146441, 0.459103137254715, 0
5094.48162327444, -0.264835000038147, 0.446934342384338, 0
5095.65480608115, -0.270936012268066, 0.457227259874344, 0
5096.82825905428, -0.0503775998950005, 0.455203354358673, 0
5098.00198225606, 0.082853302359581, 0.469839423894882, 0
5099.1759757487, 0.164959996938705, 0.464468121528625, 0
5100.35023959447, 0.664915978908539, 0.48189440369606, 0
5101.5247738556, -0.452982991933823, 0.457769215106964, 0
5102.69957859439, 0.326867997646332, 0.460552781820297, 0
5103.87465387311, 0.52640700340271, 0.454974770545959, 0
5105.04999975406, -0.678412020206451, 0.444879651069641, 0
5106.22561629957, 0.266521990299225, 0.460745364427567, 0
5107.40150357195, 0.519923985004425, 0.487587958574295, 0
5108.57766163357, -0.124220997095108, 0.482550978660584, 0
5109.75409054676, -0.4653579890728, 0.469766318798065, 0
5110.93079037391, 0.0536826997995377, 0.472737938165665, 0
5112.1077611774, 0.203134998679161, 0.459085255861282, 0
5113.28500301965, -1.13710999488831, 0.45534348487854, 0
5114.46251596305, -0.509540021419525, 0.460899472236633, 0
5115.64030007005, 0.117109999060631, 0.471465826034546, 0
5116.81835540308, 0.05234270170331, 0.472015917301178, 0
5117.99668202461, 0.0899240970611572, 0.468137919902802, 0
5119.17527999711, 0.081035703420639, 0.445733100175858, 0
5120.35414938307, -0.70093297958374, 0.436927914619446, 0
5121.53329024499, 0.141963005065918, 0.455956488847733, 0
5122.71270264539, 0.0535264983773232, 0.491597890853882, 0
5123.8923866468, -0.121407002210617, 0.491311818361282, 0
5125.07234231176, -0.13630299270153, 0.476593762636185, 0
5126.25256970284, 0.00113647000398487, 0.453591018915176, 0
5127.43306888261, 0.381087988615036, 0.448775351047516, 0
5128.61383991365, -0.126030996441841, 0.444145828485489, 0
5129.79488285858, 0.0260844007134438, 0.440435916185379, 0
5130.97619778001, 0.311031013727188, 0.455875933170319, 0
5132.15778474056, 0.168669000267982, 0.471398770809174, 0
5133.3396438029, -0.104910999536514, 0.491477340459824, 0
5134.52177502967, 0.172402992844582, 0.492352843284607, 0
5135.70417848356, 0.506918013095856, 0.473281919956207, 0
5136.88685422725, 0.372922986745834, 0.466404527425766, 0
5138.06980232345, 0.41415399312973, 0.468709379434586, 0
5139.25302283487, 0.39028599858284, 0.47350999712944, 0
5140.43651582426, 0.133811995387077, 0.487417072057724, 0
5141.62028135436, -0.0168101992458105, 0.477539449930191, 0
5142.80431948792, -0.518211007118225, 0.455437451601028, 0
5143.98863028773, -0.257766991853714, 0.447374671697617, 0
5145.17321381658, -0.475142985582352, 0.45780423283577, 0
5146.35807013727, -0.138466000556946, 0.476740509271622, 0
5147.54319931263, 0.77549797296524, 0.499541878700256, 0
5148.72860140547, 0.311906009912491, 0.491579473018646, 0
5149.91427647867, -0.0056401900947094, 0.470435380935669, 0
5151.10022459507, -0.27649998664856, 0.468299567699432, 0
5152.28644581757, 0.0424409992992878, 0.475617587566376, 0
5153.47294020904, 0.0204003006219864, 0.476352542638779, 0
5154.65970783239, -0.0917093977332115, 0.48650136590004, 0
5155.84674875055, 0.905992984771729, 0.50296938419342, 0
5157.03406302646, -0.0414123982191086, 0.499815732240677, 0
5158.22165072306, 0.11523199826479, 0.505845963954926, 0
5159.40951190331, 0.0570521987974644, 0.481997966766357, 0
5160.59764663021, -0.0141514996066689, 0.466442048549652, 0
5161.78605496673, 0.393040001392365, 0.458333373069763, 0
5162.97473697589, 0.545494973659515, 0.467499047517776, 0
5164.16369272071, 0.388112008571625, 0.468242585659027, 0
5165.35292226423, 0.110849998891354, 0.467206567525864, 0
5166.5424256695, -0.0382926017045975, 0.448164701461792, 0
5167.73220299959, 0.265601009130478, 0.44146990776062, 0
5168.92225431757, 0.53439199924469, 0.438623905181885, 0
5170.11257968655, -0.134783998131752, 0.431286960840225, 0
5171.30317916963, -0.564365983009338, 0.423035174608231, 0
5172.49405282994, -0.313537001609802, 0.423821657896042, 0
5173.68520073061, 0.346383988857269, 0.448194861412048, 0
5174.8766229348, 0.225599005818367, 0.458455204963684, 0
5176.06831950568, -0.281352013349533, 0.442935556173325, 0
5177.26029050643, 0.415906012058258, 0.449886679649353, 0
5178.45253600024, -0.0454012006521225, 0.443016409873962, 0
5179.64505605033, -0.497543007135391, 0.436647087335587, 0
5180.83785071993, -0.100607998669147, 0.443142086267471, 0
5182.03092007227, 0.040421400219202, 0.438182383775711, 0
5183.22426417062, -0.439411997795105, 0.427076756954193, 0
5184.41788307823, -0.440986007452011, 0.424054056406021, 0
5185.6117768584, -0.84026700258255, 0.432738274335861, 0
5186.80594557442, -0.105070002377033, 0.448417872190475, 0
5188.00038928961, -0.130629003047943, 0.463852614164352, 0
5189.1951080673, -0.797957003116608, 0.467101573944092, 0
5190.39010197083, -0.541736006736755, 0.465099692344666, 0
5191.58537106354, 0.668031990528107, 0.460662722587585, 0
5192.78091540884, -0.507806003093719, 0.439794391393662, 0
5193.97673507008, 0.590636014938354, 0.44112828373909, 0
5195.17283011068, -0.065851703286171, 0.452820718288422, 0
5196.36920059404, -0.299980998039246, 0.447971314191818, 0
5197.56584658362, 0.655628025531769, 0.535609364509583, 0
5198.76276814283, -0.743677020072937, 0.555944323539734, 0
5199.95996533516, 1.37302005290985, 0.570666968822479, 0
5201.15743822406, 0.385345995426178, 0.554737746715546, 0
5202.35518687304, -0.606253981590271, 0.510107815265656, 0
5203.55321134559, -0.431881994009018, 0.500526428222656, 0
5204.75151170523, 0.0800153985619545, 0.486449003219604, 0
5205.95008801549, 0.402664989233017, 0.456008166074753, 0
5207.14894033992, -0.438214987516403, 0.42835608124733, 0
5208.34806874208, -0.709990978240967, 0.439677059650421, 0
5209.54747328555, -0.134242996573448, 0.458014994859695, 0
5210.74715403393, -0.165943995118141, 0.473701745271683, 0
5211.94711105081, -0.716400980949402, 0.450988829135895, 0
5213.14734439981, -0.0857361033558846, 0.446172565221787, 0
5214.34785414458, -0.485882997512817, 0.441851556301117, 0
5215.54864034876, 0.0530316010117531, 0.457019478082657, 0
5216.74970307601, -0.122184999287128, 0.472093224525452, 0
5217.95104239003, -0.321785986423492, 0.487248092889786, 0
5219.15265835448, -0.162578999996185, 0.490025967359543, 0
5220.3545510331, -0.891753017902374, 0.463511675596237, 0
5221.5567204896, -0.297598987817764, 0.461214572191238, 0
5222.75916678771, 1.13375997543335, 0.478365957736969, 0
5223.9618899912, 0.642867982387543, 0.48490697145462, 0
5225.16489016382, -0.549929022789001, 0.480015903711319, 0
5226.36816736937, -0.588904976844788, 0.451307475566864, 0
5227.57172167163, -0.272971004247665, 0.427701681852341, 0
5228.77555313442, -0.772670984268188, 0.433680951595306, 0
5229.97966182156, 0.229677006602287, 0.455508321523666, 0
5231.1840477969, -0.218555003404617, 0.472123742103577, 0
5232.38871112428, -0.720959007740021, 0.471561223268509, 0
5233.59365186759, 0.00398227013647556, 0.455170810222626, 0
5234.79887009069, -0.12016499787569, 0.439925879240036, 0
5236.00436585751, 0.0322746001183987, 0.450645267963409, 0
5237.21013923193, 0.879396975040436, 0.469356328248978, 0
5238.41619027791, 0.619485020637512, 0.473908632993698, 0
5239.62251905938, 0.299023002386093, 0.479338258504868, 0
5240.82912564029, 0.612587988376617, 0.490563988685608, 0
5242.03601008463, 0.121055997908115, 0.471514016389847, 0
5243.24317245638, -0.00397572014480829, 0.443396866321564, 0
5244.45061281953, 0.147952005267143, 0.46578785777092, 0
5245.65833123812, -0.40292701125145, 0.457297533750534, 0
5246.86632777617, -0.627561986446381, 0.450086206197739, 0
5248.07460249773, -0.167272999882698, 0.446994632482529, 0
5249.28315546685, -0.548771023750305, 0.451248198747635, 0
5250.49198674763, -0.942978024482727, 0.452363669872284, 0
5251.70109640413, 0.0552946999669075, 0.455941796302795, 0
5252.91048450048, -0.12016399949789, 0.447857618331909, 0
5254.1201511008, -0.71078497171402, 0.434514105319977, 0
5255.33009626921, -0.359546989202499, 0.459358334541321, 0
5256.54032006987, -0.0718970000743866, 0.477837562561035, 0
